plant,trt,date,d,png,PlantHeight,PlantWidth,PixelCount,ExG,VEG,ExGSS,machine
J036,LN,1650517200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-21_15-03-10.276_6285800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-21_15-03-10.276_6285800/Vis_SV_324/0_0_0.png.sml.png,79,56,648,0.2212339964980339,1.2264040397955458,318.8745851152274,Vis_SV_324
J036,LN,1650690000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-23_15-17-58.820_6366800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-23_15-17-58.820_6366800/Vis_SV_324/0_0_0.png.sml.png,81,71,658,0.15729578005450798,1.202680635034989,22.447179169152967,Vis_SV_324
J036,LN,1651122000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-28_15-02-50.820_6567100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-28_15-02-50.820_6567100/Vis_SV_324/0_0_0.png.sml.png,98,46,966,0.3500761342931604,1.2208815860044406,1279.0992059507937,Vis_SV_324
J036,LN,1651294800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-30_16-07-50.510_6641000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-30_16-07-50.510_6641000/Vis_SV_324/0_0_0.png.sml.png,108,110,1369,0.18200289142070272,1.2069736064924579,221.9434122763926,Vis_SV_324
J036,LN,1651726800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-05_18-53-36.052_6834600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-05_18-53-36.052_6834600/Vis_SV_324/0_0_0.png.sml.png,150,120,2032,0.14812721929031086,1.2173205533308422,30.53693194988321,Vis_SV_324
J036,LN,1651899600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-07_14-10-16.144_6914000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-07_14-10-16.144_6914000/Vis_SV_324/0_0_0.png.sml.png,143,119,2468,0.17312870204562858,1.2185170694670653,132.60106671011977,Vis_SV_324
J036,LN,1652158800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-10_14-12-51.874_7028000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-10_14-12-51.874_7028000/Vis_SV_324/0_0_0.png.sml.png,152,93,2488,0.19407274166266636,1.206452899628111,637.3157773654351,Vis_SV_324
J036,LN,1652331600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-12_13-12-13.385_7097500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-12_13-12-13.385_7097500/Vis_SV_324/0_0_0.png.sml.png,164,83,2216,0.30446709291144664,1.212015286091943,4131.483593114828,Vis_SV_324
J036,LN,1652504400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-14_18-18-28.235_7171900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-14_18-18-28.235_7171900/Vis_SV_324/0_0_0.png.sml.png,169,89,3438,0.25841506167279193,1.2060840795818248,3755.069808004825,Vis_SV_324
J036,LN,1652763600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-17_12-34-21.902_7270200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-17_12-34-21.902_7270200/Vis_SV_324/0_0_0.png.sml.png,179,144,4612,0.19826941372445225,1.2113753799179257,1653.4099155508063,Vis_SV_324
