plant,trt,date,d,png,PlantHeight,PlantWidth,PixelCount,ExG,VEG,ExGSS,machine
J033,HN,1650517200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-21_14-57-24.947_6285500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-21_14-57-24.947_6285500/Vis_SV_324/0_0_0.png.sml.png,75,66,579,0.1544689612850352,1.222118692866373,7.804489142073326,Vis_SV_324
J033,HN,1650690000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-23_15-12-14.391_6366500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-23_15-12-14.391_6366500/Vis_SV_324/0_0_0.png.sml.png,83,45,786,0.21682422058850573,1.2453265853240034,67.76234575568539,Vis_SV_324
J033,HN,1651122000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-28_14-56-12.744_6566800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-28_14-56-12.744_6566800/Vis_SV_324/0_0_0.png.sml.png,102,56,879,0.28836414233061697,1.2176762073922442,1121.5448851006838,Vis_SV_324
J033,HN,1651294800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-30_16-02-40.854_6640700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-04-30_16-02-40.854_6640700/Vis_SV_324/0_0_0.png.sml.png,100,110,1451,0.18709344228215863,1.2162657009443565,358.3646948775639,Vis_SV_324
J033,HN,1651726800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-05_18-47-26.855_6834300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-05_18-47-26.855_6834300/Vis_SV_324/0_0_0.png.sml.png,146,112,2409,0.16412662639343442,1.1883054944134492,707.3201391781786,Vis_SV_324
J033,HN,1651899600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-07_14-03-32.540_6913700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-07_14-03-32.540_6913700/Vis_SV_324/0_0_0.png.sml.png,151,115,2855,0.2162421076225175,1.1940931675303614,1895.3235896777344,Vis_SV_324
J033,HN,1652158800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-10_14-07-42.149_7027700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-10_14-07-42.149_7027700/Vis_SV_324/0_0_0.png.sml.png,148,120,3610,0.1790771537966521,1.2032777781825854,1300.2303417703442,Vis_SV_324
J033,HN,1652331600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-12_13-06-48.874_7097200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-12_13-06-48.874_7097200/Vis_SV_324/0_0_0.png.sml.png,163,129,4225,0.2061799144845857,1.1988936160740011,1620.313543664699,Vis_SV_324
J033,HN,1652504400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-14_18-13-54.399_7171600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-14_18-13-54.399_7171600/Vis_SV_324/0_0_0.png.sml.png,181,106,4433,0.20313220919963718,1.2035226265451444,1987.8351072557152,Vis_SV_324
J033,HN,1652763600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-17_12-29-12.081_7269900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-17_12-29-12.081_7269900/Vis_SV_324/0_0_0.png.sml.png,188,97,4166,0.21822899474154353,1.208766416755386,1870.5041788118363,Vis_SV_324
J033,HN,1652936400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-19_12-13-36.789_7332600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-19_12-13-36.789_7332600/Vis_SV_324/0_0_0.png.sml.png,189,98,3273,0.20687903351751075,1.2092822731377153,1518.1782463323148,Vis_SV_324
J033,HN,1653109200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-21_12-30-17.322_7393700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-21_12-30-17.322_7393700/Vis_SV_324/0_0_0.png.sml.png,212,106,4773,0.174428851611989,1.2179719842031458,294.8994449630937,Vis_SV_324
J033,HN,1653541200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-26_12-27-48.738_7551900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-26_12-27-48.738_7551900/Vis_SV_324/0_0_0.png.sml.png,246,171,7909,0.2008512060840201,1.2241208907549024,3049.534787420248,Vis_SV_324
J033,HN,1653714000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-28_11-16-53.134_7599900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-28_11-16-53.134_7599900/Vis_SV_324/0_0_0.png.sml.png,260,147,7800,0.23432750216915005,1.1996832244364275,2691.173140397713,Vis_SV_324
J033,HN,1653973200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-31_16-01-59.237_7703800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-05-31_16-01-59.237_7703800/Vis_SV_324/0_0_0.png.sml.png,268,124,7851,0.20562293987693817,1.1995460623333203,2424.95851342321,Vis_SV_324
J033,HN,1654232400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-03_14-34-58.393_7793900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-03_14-34-58.393_7793900/Vis_SV_324/0_0_0.png.sml.png,268,92,6625,0.22293378571026626,1.1599907446089397,3866.293280841195,Vis_SV_324
J033,HN,1654491600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-06_14-42-27.292_7841900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-06_14-42-27.292_7841900/Vis_SV_324/0_0_0.png.sml.png,266,73,5711,0.22189482473371686,1.1709734222553494,5698.079954036524,Vis_SV_324
J033,HN,1654664400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-08_15-11-09.613_7876600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-08_15-11-09.613_7876600/Vis_SV_324/0_0_0.png.sml.png,276,138,8331,0.18908980078024543,1.203828958617644,2765.4287155802076,Vis_SV_324
J033,HN,1654837200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-10_12-44-57.546_7911500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-10_12-44-57.546_7911500/Vis_SV_324/0_0_0.png.sml.png,271,169,8955,0.183300345083319,1.1996025089807691,3032.334884220182,Vis_SV_324
J033,HN,1655096400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-13_13-01-15.370_7960300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-13_13-01-15.370_7960300/Vis_SV_324/0_0_0.png.sml.png,273,198,10420,0.23464268201508792,1.1706868557407835,7524.489716005062,Vis_SV_324
J033,HN,1655182800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-14_12-43-20.902_7977100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-14_12-43-20.902_7977100/Vis_SV_324/0_0_0.png.sml.png,273,198,10859,0.26081366465336864,1.1722583937611835,15308.784552379768,Vis_SV_324
J033,HN,1655269200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-15_10-06-35.277_7990300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-15_10-06-35.277_7990300/Vis_SV_324/0_0_0.png.sml.png,272,194,11410,0.21458407559517215,1.177774760708765,13010.88979926879,Vis_SV_324
J033,HN,1655355600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-16_10-04-08.326_8001500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-16_10-04-08.326_8001500/Vis_SV_324/0_0_0.png.sml.png,272,186,11586,0.17838820735462962,1.1585184010078609,8985.422592370216,Vis_SV_324
J033,HN,1655442000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-17_10-01-36.131_8012700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-17_10-01-36.131_8012700/Vis_SV_324/0_0_0.png.sml.png,270,174,11216,0.1971983408713801,1.150053631539713,7451.183707168782,Vis_SV_324
J033,HN,1655701200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-20_10-29-36.764_8043100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-20_10-29-36.764_8043100/Vis_SV_324/0_0_0.png.sml.png,269,141,10263,0.17229312631058846,1.1460963895744356,7629.590500461808,Vis_SV_324
J033,HN,1655787600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-21_10-37-04.930_8054300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-21_10-37-04.930_8054300/Vis_SV_324/0_0_0.png.sml.png,268,140,9807,0.14538692233221787,1.1388184463493578,7863.765311152109,Vis_SV_324
J033,HN,1655874000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-22_09-57-59.114_8068300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-22_09-57-59.114_8068300/Vis_SV_324/0_0_0.png.sml.png,268,132,8846,0.12301746714257103,1.1304304378554562,6546.821353439363,Vis_SV_324
J033,HN,1655960400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-23_09-54-07.677_8079500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-23_09-54-07.677_8079500/Vis_SV_324/0_0_0.png.sml.png,268,131,8196,0.13563104185379055,1.1302887689320231,8142.947100583334,Vis_SV_324
J033,HN,1656046800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-24_09-53-22.722_8090700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-06-24_09-53-22.722_8090700/Vis_SV_324/0_0_0.png.sml.png,269,121,8004,0.1467991479914269,1.1279102787364514,11594.854262264818,Vis_SV_324
J033,HN,1656651600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-01_11-55-40.344_8169800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-01_11-55-40.344_8169800/Vis_SV_324/0_0_0.png.sml.png,267,164,8431,0.10226975206130902,1.0985785440540299,7466.810353116799,Vis_SV_324
J033,HN,1656824400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-03_10-50-57.000_8210400,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-03_10-50-57.000_8210400/Vis_SV_324/0_0_0.png.sml.png,263,192,9111,0.10445656815989808,1.0922638189022198,8583.10072832842,Vis_SV_324
J033,HN,1656997200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-05_14-18-49.786_8249800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-05_14-18-49.786_8249800/Vis_SV_324/0_0_0.png.sml.png,263,211,9817,0.11839276631571492,1.0816935475047624,9073.873754330056,Vis_SV_324
J033,HN,1657342800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-09_12-20-45.052_8337700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-09_12-20-45.052_8337700/Vis_SV_324/0_0_0.png.sml.png,267,231,10293,0.0756019562147049,1.0672616080970205,12564.59108327932,Vis_SV_324
J033,HN,1657688400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-13_15-10-19.333_8436300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-13_15-10-19.333_8436300/Vis_SV_324/0_0_0.png.sml.png,266,107,8072,-0.016817068719194302,1.0364064585658737,12769.844795472303,Vis_SV_324
J033,HN,1657861200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-15_11-09-32.950_8492400,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-15_11-09-32.950_8492400/Vis_SV_324/0_0_0.png.sml.png,269,88,6392,-0.08492427187424505,1.0154588223403551,15634.420240000785,Vis_SV_324
J033,HN,1658206800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-19_13-32-57.318_8613200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-19_13-32-57.318_8613200/Vis_SV_324/0_0_0.png.sml.png,270,87,6157,-0.027121234486605375,1.0144050241239433,9626.979579254983,Vis_SV_324
J033,HN,1658379600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-21_12-53-31.885_8679900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-21_12-53-31.885_8679900/Vis_SV_324/0_0_0.png.sml.png,265,113,6676,-0.08901032441808816,1.0338154514678588,5966.901113940063,Vis_SV_324
J033,HN,1658725200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-25_08-31-51.843_8819300,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-25_08-31-51.843_8819300/Vis_SV_324/0_0_0.png.sml.png,268,84,5548,-0.13479869770066394,1.009029136072857,7304.241004993303,Vis_SV_324
J033,HN,1658898000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-27_12-33-46.393_8893500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-27_12-33-46.393_8893500/Vis_SV_324/0_0_0.png.sml.png,274,133,6906,-0.235785167251378,0.9907067712628153,11269.137674579255,Vis_SV_324
J033,HN,1659070800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-29_08-34-43.910_8965700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-07-29_08-34-43.910_8965700/Vis_SV_324/0_0_0.png.sml.png,274,157,7740,-0.1866684855004648,0.9876765261575714,9857.258491784405,Vis_SV_324
J033,HN,1659416400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-08-02_08-32-06.451_9108200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-08-02_08-32-06.451_9108200/Vis_SV_324/0_0_0.png.sml.png,273,215,9274,-0.12259413568068862,0.9887249550905487,12510.681080168913,Vis_SV_324
J033,HN,1659589200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-08-04_08-27-36.002_9191700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-473-J033-HN_2022-08-04_08-27-36.002_9191700/Vis_SV_324/0_0_0.png.sml.png,273,227,9494,-0.09598739206723968,0.9886001234969661,9047.221078882045,Vis_SV_324
