plant,trt,date,d,png,PlantHeight,PlantWidth,PixelCount,ExG,VEG,ExGSS,machine
J002,HN,1650517200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-21_13-40-58.450_6280700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-21_13-40-58.450_6280700/Vis_SV_0/0_0_0.png.sml.png,30,30,157,0.14569074214917882,1.233816258882966,7.375289445021238,Vis_SV_0
J002,HN,1650690000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-23_13-43-54.357_6361700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-23_13-43-54.357_6361700/Vis_SV_0/0_0_0.png.sml.png,32,28,180,0.1856242087966641,1.2435296674670315,4.778179028662677,Vis_SV_0
J002,HN,1651122000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-28_13-14-44.027_6562000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-28_13-14-44.027_6562000/Vis_SV_0/0_0_0.png.sml.png,44,25,305,0.17616240846753115,1.2044085381611715,55.35053842031789,Vis_SV_0
J002,HN,1651294800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-30_14-11-16.391_6635900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-04-30_14-11-16.391_6635900/Vis_SV_0/0_0_0.png.sml.png,48,33,415,0.14564678203599515,1.20258947201638,34.11749192072918,Vis_SV_0
J002,HN,1651726800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-05_16-48-51.255_6829500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-05_16-48-51.255_6829500/Vis_SV_0/0_0_0.png.sml.png,71,51,621,0.13402601413770826,1.1974796390778477,65.90106164396705,Vis_SV_0
J002,HN,1651899600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-07_12-32-58.801_6908900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-07_12-32-58.801_6908900/Vis_SV_0/0_0_0.png.sml.png,68,65,1218,0.2692200298286963,1.204916985278926,1724.2083108421555,Vis_SV_0
J002,HN,1652158800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-10_12-42-32.078_7022900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-10_12-42-32.078_7022900/Vis_SV_0/0_0_0.png.sml.png,91,76,1573,0.20046167711223684,1.1917155760347076,501.881776064576,Vis_SV_0
J002,HN,1652331600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-12_11-41-19.909_7092400,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-12_11-41-19.909_7092400/Vis_SV_0/0_0_0.png.sml.png,101,82,1924,0.38538029732425955,1.207412024924822,4514.365932543405,Vis_SV_0
J002,HN,1652504400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-14_11-49-10.156_7166800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-14_11-49-10.156_7166800/Vis_SV_0/0_0_0.png.sml.png,108,86,2196,0.2352848359348172,1.2124769517652607,854.2760390314797,Vis_SV_0
J002,HN,1652763600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-17_11-04-05.753_7265100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-425-J002-HN_2022-05-17_11-04-05.753_7265100/Vis_SV_0/0_0_0.png.sml.png,122,110,2827,0.2842504638860411,1.2071413296525542,2887.57755373962,Vis_SV_0
