plant,trt,date,d,png,PlantHeight,PlantWidth,PixelCount,ExG,VEG,ExGSS,machine
J009,LN,1650517200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-21_13-55-11.312_6281400,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-21_13-55-11.312_6281400/Vis_SV_252/0_0_0.png.sml.png,53,41,350,0.8442653056042494,1.2396194183708966,3552.1570143190584,Vis_SV_252
J009,LN,1650690000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-23_13-58-01.302_6362400,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-23_13-58-01.302_6362400/Vis_SV_252/0_0_0.png.sml.png,55,25,357,1.4553709510774224,1.2485572021049969,6089.044748128439,Vis_SV_252
J009,LN,1651122000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-28_13-30-45.025_6562700,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-28_13-30-45.025_6562700/Vis_SV_252/0_0_0.png.sml.png,64,43,654,0.4276355012787214,1.2328014957723803,1278.940291511687,Vis_SV_252
J009,LN,1651294800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-30_14-25-18.273_6636600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-04-30_14-25-18.273_6636600/Vis_SV_252/0_0_0.png.sml.png,76,56,818,0.29087291649068153,1.237777730984496,314.50973891902527,Vis_SV_252
J009,LN,1651726800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-05_17-05-03.095_6830200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-05_17-05-03.095_6830200/Vis_SV_252/0_0_0.png.sml.png,90,93,1325,0.3629684636885356,1.2257539399788573,2872.285800839814,Vis_SV_252
J009,LN,1651899600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-07_12-45-37.459_6909600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-07_12-45-37.459_6909600/Vis_SV_252/0_0_0.png.sml.png,103,82,1589,0.3692686554261023,1.2174509276360037,1940.9350446173544,Vis_SV_252
J009,LN,1652158800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-10_12-55-06.850_7023600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-10_12-55-06.850_7023600/Vis_SV_252/0_0_0.png.sml.png,117,72,2022,0.38784747744352505,1.2188509521817414,4621.725884992207,Vis_SV_252
J009,LN,1652331600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-12_11-53-53.390_7093100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-12_11-53-53.390_7093100/Vis_SV_252/0_0_0.png.sml.png,130,66,1613,0.3751312409365309,1.2042120105139054,3579.8434362873395,Vis_SV_252
J009,LN,1652504400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-14_12-01-45.756_7167500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-14_12-01-45.756_7167500/Vis_SV_252/0_0_0.png.sml.png,145,76,1592,0.6563465869159781,1.2102359505736373,9284.31290376249,Vis_SV_252
J009,LN,1652763600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-17_11-17-34.422_7265800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-17_11-17-34.422_7265800/Vis_SV_252/0_0_0.png.sml.png,151,92,2867,0.7764547311993045,1.2147993687217709,18717.270967708493,Vis_SV_252
J009,LN,1652936400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-19_10-57-39.769_7328500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-19_10-57-39.769_7328500/Vis_SV_252/0_0_0.png.sml.png,151,114,3639,0.5334163925537609,1.2307984176879785,17463.798926366642,Vis_SV_252
J009,LN,1653109200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-21_11-17-23.934_7389600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-432-J009-LN_2022-05-21_11-17-23.934_7389600/Vis_SV_252/0_0_0.png.sml.png,156,140,3978,0.28887496489232456,1.2394602168802964,4914.096348695223,Vis_SV_252
