plant,trt,date,d,png,PlantHeight,PlantWidth,PixelCount,ExG,VEG,ExGSS,machine
J036,LN,1650517200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-21_15-03-10.276_6285800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-21_15-03-10.276_6285800/Vis_SV_288/0_0_0.png.sml.png,76,68,582,0.17806074426252233,1.1989961805266491,139.89916376719742,Vis_SV_288
J036,LN,1650690000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-23_15-17-58.820_6366800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-23_15-17-58.820_6366800/Vis_SV_288/0_0_0.png.sml.png,78,61,624,0.24245431297164532,1.2312906129925312,147.23980318336868,Vis_SV_288
J036,LN,1651122000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-28_15-02-50.820_6567100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-28_15-02-50.820_6567100/Vis_SV_288/0_0_0.png.sml.png,95,73,1238,0.19265198379021778,1.2212573287457038,390.00638878139233,Vis_SV_288
J036,LN,1651294800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-30_16-07-50.510_6641000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-04-30_16-07-50.510_6641000/Vis_SV_288/0_0_0.png.sml.png,107,85,1501,0.20340298675647955,1.214503631310791,582.207766679714,Vis_SV_288
J036,LN,1651726800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-05_18-53-36.052_6834600,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-05_18-53-36.052_6834600/Vis_SV_288/0_0_0.png.sml.png,150,89,2164,0.1747060214360715,1.220208612111032,521.0749404270067,Vis_SV_288
J036,LN,1651899600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-07_14-10-16.144_6914000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-07_14-10-16.144_6914000/Vis_SV_288/0_0_0.png.sml.png,142,90,1730,0.2235261421235371,1.2194183539924666,671.6307268964309,Vis_SV_288
J036,LN,1652158800.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-10_14-12-51.874_7028000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-10_14-12-51.874_7028000/Vis_SV_288/0_0_0.png.sml.png,151,80,2312,0.1540679326846167,1.2091045354958754,89.40542727221242,Vis_SV_288
J036,LN,1652331600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-12_13-12-13.385_7097500,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-12_13-12-13.385_7097500/Vis_SV_288/0_0_0.png.sml.png,163,116,3336,0.20693331586935193,1.2068874685400202,1080.1256010585723,Vis_SV_288
J036,LN,1652504400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-14_18-18-28.235_7171900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-14_18-18-28.235_7171900/Vis_SV_288/0_0_0.png.sml.png,168,140,4028,0.21162359214435209,1.196220532522557,2291.153735224527,Vis_SV_288
J036,LN,1652763600.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-17_12-34-21.902_7270200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-17_12-34-21.902_7270200/Vis_SV_288/0_0_0.png.sml.png,180,147,4488,0.1918790558698509,1.2027544145046416,1675.2957591232332,Vis_SV_288
J036,LN,1652936400.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-19_12-19-01.804_7332900,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-19_12-19-01.804_7332900/Vis_SV_288/0_0_0.png.sml.png,207,138,5133,0.2441855087921759,1.2179863329266891,3634.2858533748295,Vis_SV_288
J036,LN,1653109200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-21_12-35-27.605_7394000,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-21_12-35-27.605_7394000/Vis_SV_288/0_0_0.png.sml.png,221,117,4987,0.18743029284490612,1.2249779896843245,903.0265130103364,Vis_SV_288
J036,LN,1653541200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-26_12-32-58.709_7552200,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-26_12-32-58.709_7552200/Vis_SV_288/0_0_0.png.sml.png,224,145,6199,0.23539708591559416,1.228144609774399,4529.128374930669,Vis_SV_288
J036,LN,1653714000.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-28_11-31-17.243_7601800,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-28_11-31-17.243_7601800/Vis_SV_288/0_0_0.png.sml.png,225,124,6060,0.504958900531128,1.230272751565666,22380.136948777254,Vis_SV_288
J036,LN,1653973200.0,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-31_16-10-23.911_7704100,Sorghumnutrient/4-20-22-Jinliang-Nutrient_420-476-J036-LN_2022-05-31_16-10-23.911_7704100/Vis_SV_288/0_0_0.png.sml.png,230,165,7028,0.4323793859656961,1.2372364175582848,20991.40665626787,Vis_SV_288
